Date,Station,Latitude,Longitude,AQI,Outlier_IQR,Outlier_Zscore,Outlier_Either,Outlier_Both,ZScore,IQR_LowerBound,IQR_UpperBound,IsHoliday,HolidayName,Season,SeasonOrdinal,MonthName,MonthNum,Quarter,DayofWeek,WeekNum,IsWeekend,IsWinter,Asthma_Risk
2023-06-25,Aya Nagar,28.4565,77.1155,69,0,0,0,0,-1.05,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Sunday,25,1,0,Caution
2023-06-26,Aya Nagar,28.4565,77.1155,61,0,0,0,0,-1.14,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Monday,26,0,0,Caution
2023-06-27,Aya Nagar,28.4565,77.1155,73,0,0,0,0,-1.01,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Tuesday,26,0,0,Caution
2023-06-28,Aya Nagar,28.4565,77.1155,66,0,0,0,0,-1.08,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Wednesday,26,0,0,Caution
2023-06-29,Aya Nagar,28.4565,77.1155,55,0,0,0,0,-1.2,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Thursday,26,0,0,Caution
2023-06-30,Aya Nagar,28.4565,77.1155,48,0,0,0,0,-1.27,-101.5,430.5,0,Regular Day,Monsoon,3,June,6,2,Friday,26,0,0,Safe
2023-07-01,Aya Nagar,28.4565,77.1155,36,0,0,0,0,-1.4,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Saturday,26,1,0,Safe
2023-07-02,Aya Nagar,28.4565,77.1155,51,0,0,0,0,-1.24,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Sunday,26,1,0,Caution
2023-07-03,Aya Nagar,28.4565,77.1155,99,0,0,0,0,-0.73,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Monday,27,0,0,Caution
2023-07-04,Aya Nagar,28.4565,77.1155,110,0,0,0,0,-0.62,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Tuesday,27,0,0,Unsafe
2023-07-05,Aya Nagar,28.4565,77.1155,78,0,0,0,0,-0.96,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Wednesday,27,0,0,Caution
2023-07-06,Aya Nagar,28.4565,77.1155,58,0,0,0,0,-1.17,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Thursday,27,0,0,Caution
2023-07-07,Aya Nagar,28.4565,77.1155,58,0,0,0,0,-1.17,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Friday,27,0,0,Caution
2023-07-08,Aya Nagar,28.4565,77.1155,67,0,0,0,0,-1.07,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Saturday,27,1,0,Caution
2023-07-09,Aya Nagar,28.4565,77.1155,52,0,0,0,0,-1.23,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Sunday,27,1,0,Caution
2023-07-10,Aya Nagar,28.4565,77.1155,41,0,0,0,0,-1.35,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Monday,28,0,0,Safe
2023-07-11,Aya Nagar,28.4565,77.1155,51,0,0,0,0,-1.24,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Tuesday,28,0,0,Caution
2023-07-12,Aya Nagar,28.4565,77.1155,74,0,0,0,0,-1.0,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Wednesday,28,0,0,Caution
2023-07-13,Aya Nagar,28.4565,77.1155,54,0,0,0,0,-1.21,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Thursday,28,0,0,Caution
2023-07-14,Aya Nagar,28.4565,77.1155,54,0,0,0,0,-1.21,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Friday,28,0,0,Caution
2023-07-15,Aya Nagar,28.4565,77.1155,54,0,0,0,0,-1.21,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Saturday,28,1,0,Caution
2023-07-16,Aya Nagar,28.4565,77.1155,59,0,0,0,0,-1.16,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Sunday,28,1,0,Caution
2023-07-17,Aya Nagar,28.4565,77.1155,59,0,0,0,0,-1.16,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Monday,29,0,0,Caution
2023-07-18,Aya Nagar,28.4565,77.1155,59,0,0,0,0,-1.16,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Tuesday,29,0,0,Caution
2023-07-19,Aya Nagar,28.4565,77.1155,116,0,0,0,0,-0.55,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Wednesday,29,0,0,Unsafe
2023-07-20,Aya Nagar,28.4565,77.1155,107,0,0,0,0,-0.65,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Thursday,29,0,0,Unsafe
2023-07-21,Aya Nagar,28.4565,77.1155,102,0,0,0,0,-0.7,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Friday,29,0,0,Unsafe
2023-07-22,Aya Nagar,28.4565,77.1155,151,0,0,0,0,-0.18,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Saturday,29,1,0,Unsafe
2023-07-23,Aya Nagar,28.4565,77.1155,197,0,0,0,0,0.3,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Sunday,29,1,0,Unsafe
2023-07-24,Aya Nagar,28.4565,77.1155,98,0,0,0,0,-0.74,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Monday,30,0,0,Caution
2023-07-25,Aya Nagar,28.4565,77.1155,214,0,0,0,0,0.48,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Tuesday,30,0,0,Unsafe
2023-07-26,Aya Nagar,28.4565,77.1155,53,0,0,0,0,-1.22,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Wednesday,30,0,0,Caution
2023-07-27,Aya Nagar,28.4565,77.1155,62,0,0,0,0,-1.13,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Thursday,30,0,0,Caution
2023-07-28,Aya Nagar,28.4565,77.1155,62,0,0,0,0,-1.13,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Friday,30,0,0,Caution
2023-07-29,Aya Nagar,28.4565,77.1155,63,0,0,0,0,-1.12,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Saturday,30,1,0,Caution
2023-07-30,Aya Nagar,28.4565,77.1155,58,0,0,0,0,-1.17,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Sunday,30,1,0,Caution
2023-07-31,Aya Nagar,28.4565,77.1155,58,0,0,0,0,-1.17,-101.5,430.5,0,Regular Day,Monsoon,3,July,7,3,Monday,31,0,0,Caution
2023-08-01,Aya Nagar,28.4565,77.1155,58,0,0,0,0,-1.17,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Tuesday,31,0,0,Caution
2023-08-02,Aya Nagar,28.4565,77.1155,58,0,0,0,0,-1.17,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Wednesday,31,0,0,Caution
2023-08-03,Aya Nagar,28.4565,77.1155,58,0,0,0,0,-1.17,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Thursday,31,0,0,Caution
2023-08-04,Aya Nagar,28.4565,77.1155,87,0,0,0,0,-0.86,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Friday,31,0,0,Caution
2023-08-05,Aya Nagar,28.4565,77.1155,171,0,0,0,0,0.03,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Saturday,31,1,0,Unsafe
2023-08-06,Aya Nagar,28.4565,77.1155,128,0,0,0,0,-0.43,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Sunday,31,1,0,Unsafe
2023-08-07,Aya Nagar,28.4565,77.1155,82,0,0,0,0,-0.91,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Monday,32,0,0,Caution
2023-08-08,Aya Nagar,28.4565,77.1155,89,0,0,0,0,-0.84,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Tuesday,32,0,0,Caution
2023-08-09,Aya Nagar,28.4565,77.1155,103,0,0,0,0,-0.69,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Wednesday,32,0,0,Unsafe
2023-08-10,Aya Nagar,28.4565,77.1155,116,0,0,0,0,-0.55,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Thursday,32,0,0,Unsafe
2023-08-11,Aya Nagar,28.4565,77.1155,116,0,0,0,0,-0.55,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Friday,32,0,0,Unsafe
2023-08-12,Aya Nagar,28.4565,77.1155,116,0,0,0,0,-0.55,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Saturday,32,1,0,Unsafe
2023-08-13,Aya Nagar,28.4565,77.1155,77,0,0,0,0,-0.97,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Sunday,32,1,0,Caution
2023-08-14,Aya Nagar,28.4565,77.1155,86,0,0,0,0,-0.87,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Monday,33,0,0,Caution
2023-08-15,Aya Nagar,28.4565,77.1155,106,0,0,0,0,-0.66,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Tuesday,33,0,0,Unsafe
2023-08-16,Aya Nagar,28.4565,77.1155,97,0,0,0,0,-0.76,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Wednesday,33,0,0,Caution
2023-08-17,Aya Nagar,28.4565,77.1155,90,0,0,0,0,-0.83,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Thursday,33,0,0,Caution
2023-08-18,Aya Nagar,28.4565,77.1155,129,0,0,0,0,-0.42,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Friday,33,0,0,Unsafe
2023-08-19,Aya Nagar,28.4565,77.1155,129,0,0,0,0,-0.42,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Saturday,33,1,0,Unsafe
2023-08-20,Aya Nagar,28.4565,77.1155,129,0,0,0,0,-0.42,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Sunday,33,1,0,Unsafe
2023-08-21,Aya Nagar,28.4565,77.1155,152,0,0,0,0,-0.17,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Monday,34,0,0,Unsafe
2023-08-22,Aya Nagar,28.4565,77.1155,94,0,0,0,0,-0.79,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Tuesday,34,0,0,Caution
2023-08-23,Aya Nagar,28.4565,77.1155,99,0,0,0,0,-0.73,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Wednesday,34,0,0,Caution
2023-08-24,Aya Nagar,28.4565,77.1155,93,0,0,0,0,-0.8,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Thursday,34,0,0,Caution
2023-08-25,Aya Nagar,28.4565,77.1155,93,0,0,0,0,-0.8,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Friday,34,0,0,Caution
2023-08-26,Aya Nagar,28.4565,77.1155,93,0,0,0,0,-0.8,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Saturday,34,1,0,Caution
2023-08-27,Aya Nagar,28.4565,77.1155,167,0,0,0,0,-0.01,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Sunday,34,1,0,Unsafe
2023-08-28,Aya Nagar,28.4565,77.1155,167,0,0,0,0,-0.01,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Monday,35,0,0,Unsafe
2023-08-29,Aya Nagar,28.4565,77.1155,80,0,0,0,0,-0.94,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Tuesday,35,0,0,Caution
2023-08-30,Aya Nagar,28.4565,77.1155,80,0,0,0,0,-0.94,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Wednesday,35,0,0,Caution
2023-08-31,Aya Nagar,28.4565,77.1155,118,0,0,0,0,-0.53,-101.5,430.5,0,Regular Day,Monsoon,3,August,8,3,Thursday,35,0,0,Unsafe
2023-09-01,Aya Nagar,28.4565,77.1155,110,0,0,0,0,-0.62,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Friday,35,0,0,Unsafe
2023-09-02,Aya Nagar,28.4565,77.1155,110,0,0,0,0,-0.62,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Saturday,35,1,0,Unsafe
2023-09-03,Aya Nagar,28.4565,77.1155,104,0,0,0,0,-0.68,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Sunday,35,1,0,Unsafe
2023-09-04,Aya Nagar,28.4565,77.1155,104,0,0,0,0,-0.68,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Monday,36,0,0,Unsafe
2023-09-05,Aya Nagar,28.4565,77.1155,104,0,0,0,0,-0.68,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Tuesday,36,0,0,Unsafe
2023-09-06,Aya Nagar,28.4565,77.1155,80,0,0,0,0,-0.94,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Wednesday,36,0,0,Caution
2023-09-07,Aya Nagar,28.4565,77.1155,93,0,0,0,0,-0.8,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Thursday,36,0,0,Caution
2023-09-08,Aya Nagar,28.4565,77.1155,90,0,0,0,0,-0.83,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Friday,36,0,0,Caution
2023-09-09,Aya Nagar,28.4565,77.1155,91,0,0,0,0,-0.82,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Saturday,36,1,0,Caution
2023-09-10,Aya Nagar,28.4565,77.1155,91,0,0,0,0,-0.82,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Sunday,36,1,0,Caution
2023-09-11,Aya Nagar,28.4565,77.1155,91,0,0,0,0,-0.82,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Monday,37,0,0,Caution
2023-09-12,Aya Nagar,28.4565,77.1155,91,0,0,0,0,-0.82,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Tuesday,37,0,0,Caution
2023-09-13,Aya Nagar,28.4565,77.1155,91,0,0,0,0,-0.82,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Wednesday,37,0,0,Caution
2023-09-14,Aya Nagar,28.4565,77.1155,91,0,0,0,0,-0.82,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Thursday,37,0,0,Caution
2023-09-15,Aya Nagar,28.4565,77.1155,91,0,0,0,0,-0.82,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Friday,37,0,0,Caution
2023-09-16,Aya Nagar,28.4565,77.1155,91,0,0,0,0,-0.82,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Saturday,37,1,0,Caution
2023-09-17,Aya Nagar,28.4565,77.1155,91,0,0,0,0,-0.82,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Sunday,37,1,0,Caution
2023-09-18,Aya Nagar,28.4565,77.1155,99,0,0,0,0,-0.73,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Monday,38,0,0,Caution
2023-09-19,Aya Nagar,28.4565,77.1155,101,0,0,0,0,-0.71,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Tuesday,38,0,0,Unsafe
2023-09-20,Aya Nagar,28.4565,77.1155,100,0,0,0,0,-0.72,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Wednesday,38,0,0,Caution
2023-09-21,Aya Nagar,28.4565,77.1155,102,0,0,0,0,-0.7,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Thursday,38,0,0,Unsafe
2023-09-22,Aya Nagar,28.4565,77.1155,103,0,0,0,0,-0.69,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Friday,38,0,0,Unsafe
2023-09-23,Aya Nagar,28.4565,77.1155,102,0,0,0,0,-0.7,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Saturday,38,1,0,Unsafe
2023-09-24,Aya Nagar,28.4565,77.1155,106,0,0,0,0,-0.66,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Sunday,38,1,0,Unsafe
2023-09-25,Aya Nagar,28.4565,77.1155,102,0,0,0,0,-0.7,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Monday,39,0,0,Unsafe
2023-09-26,Aya Nagar,28.4565,77.1155,106,0,0,0,0,-0.66,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Tuesday,39,0,0,Unsafe
2023-09-27,Aya Nagar,28.4565,77.1155,108,0,0,0,0,-0.64,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Wednesday,39,0,0,Unsafe
2023-09-28,Aya Nagar,28.4565,77.1155,106,0,0,0,0,-0.66,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Thursday,39,0,0,Unsafe
2023-09-29,Aya Nagar,28.4565,77.1155,122,0,0,0,0,-0.49,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Friday,39,0,0,Unsafe
2023-09-30,Aya Nagar,28.4565,77.1155,119,0,0,0,0,-0.52,-101.5,430.5,0,Regular Day,Monsoon,3,September,9,3,Saturday,39,1,0,Unsafe
2023-10-01,Aya Nagar,28.4565,77.1155,108,0,0,0,0,-0.64,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Sunday,39,1,0,Unsafe
2023-10-02,Aya Nagar,28.4565,77.1155,110,0,0,0,0,-0.62,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Monday,40,0,0,Unsafe
2023-10-03,Aya Nagar,28.4565,77.1155,111,0,0,0,0,-0.61,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Tuesday,40,0,0,Unsafe
2023-10-04,Aya Nagar,28.4565,77.1155,151,0,0,0,0,-0.18,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Wednesday,40,0,0,Unsafe
2023-10-05,Aya Nagar,28.4565,77.1155,169,0,0,0,0,0.01,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Thursday,40,0,0,Unsafe
2023-10-06,Aya Nagar,28.4565,77.1155,169,0,0,0,0,0.01,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Friday,40,0,0,Unsafe
2023-10-07,Aya Nagar,28.4565,77.1155,115,0,0,0,0,-0.56,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Saturday,40,1,0,Unsafe
2023-10-08,Aya Nagar,28.4565,77.1155,115,0,0,0,0,-0.56,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Sunday,40,1,0,Unsafe
2023-10-09,Aya Nagar,28.4565,77.1155,115,0,0,0,0,-0.56,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Monday,41,0,0,Unsafe
2023-10-10,Aya Nagar,28.4565,77.1155,115,0,0,0,0,-0.56,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Tuesday,41,0,0,Unsafe
2023-10-11,Aya Nagar,28.4565,77.1155,115,0,0,0,0,-0.56,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Wednesday,41,0,0,Unsafe
2023-10-12,Aya Nagar,28.4565,77.1155,115,0,0,0,0,-0.56,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Thursday,41,0,0,Unsafe
2023-10-13,Aya Nagar,28.4565,77.1155,202,0,0,0,0,0.36,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Friday,41,0,0,Unsafe
2023-10-14,Aya Nagar,28.4565,77.1155,240,0,0,0,0,0.76,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Saturday,41,1,0,Unsafe
2023-10-15,Aya Nagar,28.4565,77.1155,240,0,0,0,0,0.76,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Sunday,41,1,0,Unsafe
2023-10-16,Aya Nagar,28.4565,77.1155,240,0,0,0,0,0.76,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Monday,42,0,0,Unsafe
2023-10-17,Aya Nagar,28.4565,77.1155,240,0,0,0,0,0.76,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Tuesday,42,0,0,Unsafe
2023-10-18,Aya Nagar,28.4565,77.1155,240,0,0,0,0,0.76,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Wednesday,42,0,0,Unsafe
2023-10-19,Aya Nagar,28.4565,77.1155,240,0,0,0,0,0.76,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Thursday,42,0,0,Unsafe
2023-10-20,Aya Nagar,28.4565,77.1155,240,0,0,0,0,0.76,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Friday,42,0,0,Unsafe
2023-10-21,Aya Nagar,28.4565,77.1155,240,0,0,0,0,0.76,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Saturday,42,1,0,Unsafe
2023-10-22,Aya Nagar,28.4565,77.1155,240,0,0,0,0,0.76,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Sunday,42,1,0,Unsafe
2023-10-23,Aya Nagar,28.4565,77.1155,240,0,0,0,0,0.76,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Monday,43,0,0,Unsafe
2023-10-24,Aya Nagar,28.4565,77.1155,240,0,0,0,0,0.76,-101.5,430.5,1,Dussehra,Post-Monsoon,4,October,10,4,Tuesday,43,0,0,Unsafe
2023-10-25,Aya Nagar,28.4565,77.1155,204,0,0,0,0,0.38,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Wednesday,43,0,0,Unsafe
2023-10-26,Aya Nagar,28.4565,77.1155,219,0,0,0,0,0.54,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Thursday,43,0,0,Unsafe
2023-10-27,Aya Nagar,28.4565,77.1155,198,0,0,0,0,0.32,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Friday,43,0,0,Unsafe
2023-10-28,Aya Nagar,28.4565,77.1155,216,0,0,0,0,0.51,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Saturday,43,1,0,Unsafe
2023-10-29,Aya Nagar,28.4565,77.1155,292,0,0,0,0,1.31,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Sunday,43,1,0,Unsafe
2023-10-30,Aya Nagar,28.4565,77.1155,286,0,0,0,0,1.25,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Monday,44,0,0,Unsafe
2023-10-31,Aya Nagar,28.4565,77.1155,286,0,0,0,0,1.25,-101.5,430.5,0,Regular Day,Post-Monsoon,4,October,10,4,Tuesday,44,0,0,Unsafe
2023-11-01,Aya Nagar,28.4565,77.1155,286,0,0,0,0,1.25,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Wednesday,44,0,1,Unsafe
2023-11-02,Aya Nagar,28.4565,77.1155,286,0,0,0,0,1.25,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Thursday,44,0,1,Unsafe
2023-11-03,Aya Nagar,28.4565,77.1155,286,0,0,0,0,1.25,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Friday,44,0,1,Unsafe
2023-11-04,Aya Nagar,28.4565,77.1155,380,0,0,0,0,2.24,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Saturday,44,1,1,Unsafe
2023-11-05,Aya Nagar,28.4565,77.1155,380,0,0,0,0,2.24,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Sunday,44,1,1,Unsafe
2023-11-06,Aya Nagar,28.4565,77.1155,380,0,0,0,0,2.24,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Monday,45,0,1,Unsafe
2023-11-07,Aya Nagar,28.4565,77.1155,380,0,0,0,0,2.24,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Tuesday,45,0,1,Unsafe
2023-11-08,Aya Nagar,28.4565,77.1155,380,0,0,0,0,2.24,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Wednesday,45,0,1,Unsafe
2023-11-09,Aya Nagar,28.4565,77.1155,380,0,0,0,0,2.24,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Thursday,45,0,1,Unsafe
2023-11-10,Aya Nagar,28.4565,77.1155,198,0,0,0,0,0.32,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Friday,45,0,1,Unsafe
2023-11-11,Aya Nagar,28.4565,77.1155,169,0,0,0,0,0.01,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Saturday,45,1,1,Unsafe
2023-11-12,Aya Nagar,28.4565,77.1155,156,0,0,0,0,-0.13,-101.5,430.5,1,Diwali,Post-Monsoon,4,November,11,4,Sunday,45,1,1,Unsafe
2023-11-13,Aya Nagar,28.4565,77.1155,393,0,0,0,0,2.38,-101.5,430.5,1,Diwali Day 2,Post-Monsoon,4,November,11,4,Monday,46,0,1,Unsafe
2023-11-14,Aya Nagar,28.4565,77.1155,393,0,0,0,0,2.38,-101.5,430.5,1,Bhai Dooj,Post-Monsoon,4,November,11,4,Tuesday,46,0,1,Unsafe
2023-11-15,Aya Nagar,28.4565,77.1155,393,0,0,0,0,2.38,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Wednesday,46,0,1,Unsafe
2023-11-16,Aya Nagar,28.4565,77.1155,398,0,0,0,0,2.43,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Thursday,46,0,1,Unsafe
2023-11-17,Aya Nagar,28.4565,77.1155,387,0,0,0,0,2.32,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Friday,46,0,1,Unsafe
2023-11-18,Aya Nagar,28.4565,77.1155,296,0,0,0,0,1.35,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Saturday,46,1,1,Unsafe
2023-11-19,Aya Nagar,28.4565,77.1155,231,0,0,0,0,0.66,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Sunday,46,1,1,Unsafe
2023-11-20,Aya Nagar,28.4565,77.1155,269,0,0,0,0,1.07,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Monday,47,0,1,Unsafe
2023-11-21,Aya Nagar,28.4565,77.1155,327,0,0,0,0,1.68,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Tuesday,47,0,1,Unsafe
2023-11-22,Aya Nagar,28.4565,77.1155,357,0,0,0,0,2.0,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Wednesday,47,0,1,Unsafe
2023-11-23,Aya Nagar,28.4565,77.1155,333,0,0,0,0,1.75,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Thursday,47,0,1,Unsafe
2023-11-24,Aya Nagar,28.4565,77.1155,377,0,0,0,0,2.21,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Friday,47,0,1,Unsafe
2023-11-25,Aya Nagar,28.4565,77.1155,363,0,0,0,0,2.06,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Saturday,47,1,1,Unsafe
2023-11-26,Aya Nagar,28.4565,77.1155,337,0,0,0,0,1.79,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Sunday,47,1,1,Unsafe
2023-11-27,Aya Nagar,28.4565,77.1155,351,0,0,0,0,1.94,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Monday,48,0,1,Unsafe
2023-11-28,Aya Nagar,28.4565,77.1155,225,0,0,0,0,0.6,-101.5,430.5,0,Regular Day,Post-Monsoon,4,November,11,4,Tuesday,48,0,1,Unsafe
